id,b,s,f
data/seg_test/seg_test/forest/20947.jpg,3.082234e-05,0.99996865,4.6967625e-07
data/seg_test/seg_test/buildings/22234.jpg,0.999982,3.1660925e-06,1.4811628e-05
data/seg_test/seg_test/sea/23926.jpg,6.021413e-05,0.00026381214,0.999676
data/seg_test/seg_test/sea/20694.jpg,0.072325945,0.15734203,0.77033204
data/seg_test/seg_test/forest/22308.jpg,5.830489e-05,0.99991786,2.3856117e-05
data/seg_test/seg_test/forest/23376.jpg,0.029482467,0.9704515,6.610744e-05
data/seg_test/seg_test/sea/24170.jpg,0.00012352098,0.00018910976,0.99968743
data/seg_test/seg_test/buildings/20350.jpg,0.99804294,4.0331497e-07,0.001956654
data/seg_test/seg_test/buildings/22587.jpg,0.9999964,4.5272108e-10,3.536754e-06
data/seg_test/seg_test/forest/21344.jpg,0.00048594063,0.999448,6.602672e-05
data/seg_test/seg_test/buildings/20550.jpg,0.9997631,3.50352e-08,0.00023698434
data/seg_test/seg_test/forest/24098.jpg,4.4581175e-05,0.99995434,1.0165869e-06
data/seg_test/seg_test/sea/23731.jpg,3.036209e-05,2.27792e-05,0.99994683
data/seg_test/seg_test/buildings/24153.jpg,0.99999356,1.8479566e-06,4.4784038e-06
data/seg_test/seg_test/buildings/23012.jpg,0.9997447,1.06328564e-07,0.00025518128
data/seg_test/seg_test/sea/24099.jpg,2.0134268e-05,0.00011795146,0.99986184
data/seg_test/seg_test/forest/21095.jpg,0.00037353922,0.99948514,0.00014126838
data/seg_test/seg_test/sea/21032.jpg,4.7568392e-05,0.00026778269,0.9996847
data/seg_test/seg_test/buildings/20374.jpg,0.38956168,0.04421588,0.5662224
data/seg_test/seg_test/forest/22570.jpg,3.0078347e-05,0.99995804,1.19633805e-05
data/seg_test/seg_test/forest/22307.jpg,1.197777e-05,0.999987,1.1054647e-06
data/seg_test/seg_test/forest/21979.jpg,0.49214357,0.4834442,0.024412226
data/seg_test/seg_test/forest/21794.jpg,0.011600287,0.98819286,0.00020689491
data/seg_test/seg_test/buildings/21271.jpg,0.9998281,5.31819e-07,0.00017135352
data/seg_test/seg_test/buildings/22534.jpg,0.99999905,2.775856e-07,7.435323e-07
data/seg_test/seg_test/buildings/22558.jpg,0.9998423,1.3645118e-05,0.00014409059
data/seg_test/seg_test/sea/20347.jpg,0.0018610191,0.0022395144,0.9958995
data/seg_test/seg_test/buildings/24205.jpg,0.99812967,8.3657644e-05,0.0017867202
data/seg_test/seg_test/forest/24110.jpg,0.001458175,0.99853945,2.3318876e-06
data/seg_test/seg_test/sea/21784.jpg,3.2350617e-05,0.00034395882,0.99962366
data/seg_test/seg_test/forest/20596.jpg,8.486179e-06,0.9999912,3.8210587e-07
data/seg_test/seg_test/sea/20106.jpg,0.00013764373,0.00021459792,0.99964774
data/seg_test/seg_test/forest/20794.jpg,0.00017165706,0.9997497,7.871462e-05
data/seg_test/seg_test/forest/22416.jpg,0.0008789704,0.9990734,4.7603953e-05
data/seg_test/seg_test/sea/21832.jpg,0.00034730515,0.00038818363,0.99926454
data/seg_test/seg_test/buildings/23366.jpg,0.9986344,0.0008638047,0.00050178275
data/seg_test/seg_test/sea/24266.jpg,4.9322764e-05,1.4655225e-05,0.999936
data/seg_test/seg_test/buildings/24017.jpg,0.9999958,1.1286348e-07,4.0612763e-06
data/seg_test/seg_test/forest/21207.jpg,0.00011756071,0.9998815,9.990359e-07
data/seg_test/seg_test/sea/24311.jpg,0.00510463,0.022546232,0.97234917
data/seg_test/seg_test/forest/23625.jpg,0.00042198328,0.9987239,0.0008540779
data/seg_test/seg_test/forest/20984.jpg,0.0001275526,0.9998553,1.7188215e-05
data/seg_test/seg_test/sea/22262.jpg,0.001506951,0.004369876,0.99412316
data/seg_test/seg_test/sea/21655.jpg,0.00011916093,0.00087356527,0.9990073
data/seg_test/seg_test/buildings/20074.jpg,0.06094535,0.024541477,0.9145132
data/seg_test/seg_test/forest/21430.jpg,0.0004298976,0.99947387,9.628781e-05
data/seg_test/seg_test/forest/20100.jpg,0.00013980485,0.99985707,3.1571828e-06
data/seg_test/seg_test/buildings/23365.jpg,0.9999726,1.3597523e-06,2.6068157e-05
data/seg_test/seg_test/buildings/23564.jpg,0.9990477,2.1350128e-07,0.00095205364
data/seg_test/seg_test/buildings/20231.jpg,0.9983907,0.00089779304,0.0007116318
data/seg_test/seg_test/sea/22414.jpg,0.00023819454,0.0003818296,0.99938
data/seg_test/seg_test/sea/21006.jpg,0.0056869416,0.053992346,0.94032073
data/seg_test/seg_test/sea/20869.jpg,4.118232e-05,0.00023697523,0.9997218
data/seg_test/seg_test/buildings/20828.jpg,0.9996138,6.1066044e-06,0.00038013328
data/seg_test/seg_test/sea/20473.jpg,0.0014323539,0.0054418566,0.9931258
data/seg_test/seg_test/sea/20281.jpg,0.002537968,0.0020677778,0.99539423
data/seg_test/seg_test/buildings/20709.jpg,0.9999604,1.9725341e-09,3.9632203e-05
data/seg_test/seg_test/forest/23061.jpg,0.00025182692,0.9997458,2.443063e-06
data/seg_test/seg_test/sea/24041.jpg,2.0398618e-05,6.9583366e-05,0.99991
data/seg_test/seg_test/forest/21139.jpg,7.220358e-05,0.99992394,3.7949878e-06
data/seg_test/seg_test/sea/20269.jpg,0.0011720204,0.0038922722,0.99493563
data/seg_test/seg_test/sea/20946.jpg,0.00084872235,0.012756633,0.98639464
data/seg_test/seg_test/buildings/20245.jpg,0.99988544,5.509488e-05,5.9522135e-05
data/seg_test/seg_test/sea/22832.jpg,0.0022389877,0.0003622994,0.99739873
data/seg_test/seg_test/buildings/22624.jpg,0.9994661,9.987103e-07,0.0005329654
data/seg_test/seg_test/buildings/20777.jpg,0.9967828,0.0012701945,0.0019469416
data/seg_test/seg_test/buildings/23550.jpg,0.9999989,3.842577e-10,1.0957489e-06
data/seg_test/seg_test/buildings/23594.jpg,0.99320626,2.8757644e-05,0.006764941
data/seg_test/seg_test/forest/21366.jpg,6.3794e-05,0.99993575,5.096433e-07
data/seg_test/seg_test/buildings/21923.jpg,0.9993523,0.00022383561,0.00042385934
data/seg_test/seg_test/buildings/21485.jpg,0.99990916,3.409307e-09,9.079797e-05
data/seg_test/seg_test/sea/23804.jpg,0.00072422775,0.0018956093,0.9973801
data/seg_test/seg_test/sea/24086.jpg,0.012030651,0.13578646,0.85218287
data/seg_test/seg_test/buildings/22317.jpg,0.99853945,0.0011482381,0.0003123596
data/seg_test/seg_test/buildings/21719.jpg,0.99301857,0.004320862,0.0026605579
data/seg_test/seg_test/forest/21125.jpg,0.0002921084,0.999696,1.1882596e-05
data/seg_test/seg_test/forest/21484.jpg,0.0007177397,0.99823016,0.0010520811
data/seg_test/seg_test/buildings/23405.jpg,0.9524073,4.3351698e-05,0.04754933
data/seg_test/seg_test/sea/20313.jpg,7.623555e-06,5.1912994e-05,0.9999405
data/seg_test/seg_test/buildings/20177.jpg,0.99999726,6.06962e-08,2.651517e-06
data/seg_test/seg_test/buildings/23542.jpg,0.99997616,3.2864191e-09,2.3873188e-05
data/seg_test/seg_test/sea/22386.jpg,0.00056369026,0.0036503447,0.995786
data/seg_test/seg_test/sea/20076.jpg,0.0014594877,0.96686614,0.03167437
data/seg_test/seg_test/sea/23419.jpg,0.0008108261,0.0036495235,0.9955396
data/seg_test/seg_test/buildings/22240.jpg,0.9999913,3.0614176e-06,5.647071e-06
data/seg_test/seg_test/buildings/22021.jpg,0.9996394,1.0415903e-07,0.0003604343
data/seg_test/seg_test/forest/23794.jpg,6.23979e-05,0.99987817,5.95116e-05
data/seg_test/seg_test/sea/22949.jpg,0.0046973745,3.0017172e-05,0.9952726
data/seg_test/seg_test/sea/23247.jpg,1.0118313e-05,3.66708e-05,0.99995315
data/seg_test/seg_test/forest/20885.jpg,0.0001743225,0.9998241,1.5681628e-06
data/seg_test/seg_test/forest/23344.jpg,0.00023889069,0.9997423,1.8807616e-05
data/seg_test/seg_test/buildings/22267.jpg,0.9997111,4.7146368e-05,0.0002416984
data/seg_test/seg_test/buildings/23475.jpg,0.99997807,1.5137955e-08,2.1933989e-05
data/seg_test/seg_test/buildings/20424.jpg,0.9960989,0.00025694465,0.0036441772
data/seg_test/seg_test/forest/21087.jpg,0.0004380682,0.99797565,0.0015863449
data/seg_test/seg_test/forest/23491.jpg,8.165372e-06,0.99999166,2.1122116e-07
data/seg_test/seg_test/forest/23928.jpg,0.00075332343,0.9992386,8.117599e-06
data/seg_test/seg_test/forest/22299.jpg,0.00011518275,0.99988186,3.0052447e-06
data/seg_test/seg_test/buildings/21630.jpg,0.9999851,7.7154766e-08,1.4837447e-05
data/seg_test/seg_test/buildings/21158.jpg,0.99998724,2.5444551e-06,1.0240501e-05
data/seg_test/seg_test/sea/22690.jpg,0.0037033085,0.002204131,0.9940925
data/seg_test/seg_test/sea/23576.jpg,0.007537871,0.037226148,0.95523596
data/seg_test/seg_test/buildings/20061.jpg,0.99997556,4.5701568e-10,2.444246e-05
data/seg_test/seg_test/buildings/21065.jpg,0.9950546,9.785538e-05,0.004847499
data/seg_test/seg_test/forest/22550.jpg,0.015251875,0.9847098,3.8287028e-05
data/seg_test/seg_test/sea/20530.jpg,0.00028482446,0.006196545,0.99351865
data/seg_test/seg_test/sea/23649.jpg,0.00040966534,0.0014957744,0.9980945
data/seg_test/seg_test/forest/22028.jpg,1.6863512e-05,0.99998105,2.1588114e-06
data/seg_test/seg_test/sea/21277.jpg,0.00012025888,0.00013919498,0.99974054
data/seg_test/seg_test/forest/23207.jpg,1.922666e-05,0.9999801,6.6717604e-07
data/seg_test/seg_test/forest/23453.jpg,0.0006977274,0.99930024,2.0430855e-06
data/seg_test/seg_test/buildings/20218.jpg,0.9995041,1.3205342e-07,0.0004958038
data/seg_test/seg_test/forest/20717.jpg,0.00018168542,0.99980515,1.3274671e-05
data/seg_test/seg_test/forest/20638.jpg,3.3717868e-05,0.99996364,2.620083e-06
data/seg_test/seg_test/sea/23209.jpg,0.00012702313,0.00036456774,0.9995084
data/seg_test/seg_test/sea/21702.jpg,0.0022813128,0.0015917477,0.99612695
data/seg_test/seg_test/forest/23032.jpg,4.1462936e-05,0.99995804,5.3429693e-07
data/seg_test/seg_test/forest/24254.jpg,0.00014176557,0.99985695,1.2894675e-06
data/seg_test/seg_test/sea/24001.jpg,9.2222945e-05,0.0004921757,0.99941564
data/seg_test/seg_test/buildings/21962.jpg,0.9995958,1.154906e-06,0.00040300324
data/seg_test/seg_test/forest/21904.jpg,5.990321e-05,0.9999397,3.5727697e-07
data/seg_test/seg_test/forest/24045.jpg,1.4229262e-05,0.9999844,1.4145207e-06
data/seg_test/seg_test/sea/21609.jpg,0.000112367394,3.845197e-05,0.9998492
data/seg_test/seg_test/sea/23002.jpg,0.035319515,7.698084e-05,0.96460354
data/seg_test/seg_test/forest/23694.jpg,0.0004945733,0.99944836,5.705002e-05
data/seg_test/seg_test/forest/22331.jpg,1.1003756e-05,0.99998724,1.8222175e-06
data/seg_test/seg_test/sea/20167.jpg,0.0031695673,1.23569935e-05,0.99681807
data/seg_test/seg_test/buildings/23527.jpg,0.99999857,1.528474e-10,1.4470447e-06
data/seg_test/seg_test/forest/22709.jpg,0.011703067,0.98823637,6.0532508e-05
data/seg_test/seg_test/buildings/23362.jpg,0.9999882,3.5591458e-07,1.1472187e-05
data/seg_test/seg_test/buildings/23087.jpg,0.99886,0.0010669264,7.305683e-05
data/seg_test/seg_test/sea/23786.jpg,0.00034551404,6.4681255e-05,0.99958986
data/seg_test/seg_test/buildings/22423.jpg,0.99997354,1.0769423e-07,2.6365658e-05
data/seg_test/seg_test/buildings/21293.jpg,0.99999225,1.5021003e-07,7.605547e-06
data/seg_test/seg_test/buildings/23590.jpg,0.9992029,1.5165568e-06,0.00079551333
data/seg_test/seg_test/forest/23507.jpg,0.0006442237,0.99935466,1.0227081e-06
data/seg_test/seg_test/buildings/21461.jpg,0.9999665,1.3989235e-07,3.3353248e-05
data/seg_test/seg_test/buildings/24224.jpg,0.99999654,2.3716877e-06,1.1099066e-06
data/seg_test/seg_test/sea/20170.jpg,0.003566853,0.0018480463,0.9945851
data/seg_test/seg_test/buildings/21294.jpg,0.9997142,4.7368812e-06,0.00028102996
data/seg_test/seg_test/buildings/23505.jpg,0.99999344,4.2347164e-08,6.562079e-06
data/seg_test/seg_test/buildings/24120.jpg,0.9994273,9.641977e-07,0.0005717967
data/seg_test/seg_test/forest/23782.jpg,3.6343572e-05,0.9999609,2.7396118e-06
data/seg_test/seg_test/sea/21378.jpg,1.303765e-05,5.886054e-06,0.99998105
data/seg_test/seg_test/sea/23837.jpg,0.00021659497,0.00047331207,0.99931014
data/seg_test/seg_test/sea/24187.jpg,0.00030435657,0.00035113277,0.9993445
data/seg_test/seg_test/forest/22956.jpg,0.00029107087,0.99967027,3.8704922e-05
data/seg_test/seg_test/buildings/23316.jpg,0.9997627,1.2526999e-07,0.00023714047
data/seg_test/seg_test/forest/23925.jpg,0.00025637017,0.99972373,1.9899755e-05
data/seg_test/seg_test/forest/23476.jpg,6.432685e-06,0.99999356,5.5759404e-08
data/seg_test/seg_test/sea/20114.jpg,6.0087026e-05,7.681789e-05,0.999863
data/seg_test/seg_test/sea/21635.jpg,7.4759075e-05,1.1341508e-05,0.99991393
data/seg_test/seg_test/forest/20322.jpg,1.7044533e-05,0.9999809,1.9998097e-06
data/seg_test/seg_test/buildings/20060.jpg,0.99934274,0.00014942026,0.00050781644
data/seg_test/seg_test/buildings/23009.jpg,0.9999982,1.7655053e-09,1.8337154e-06
data/seg_test/seg_test/buildings/22058.jpg,0.99977225,6.55418e-08,0.00022768721
data/seg_test/seg_test/sea/22491.jpg,3.2635795e-05,3.1960277e-05,0.9999354
data/seg_test/seg_test/buildings/22175.jpg,0.9974777,1.8877149e-06,0.0025204269
data/seg_test/seg_test/sea/24237.jpg,0.0138527,0.00010351374,0.9860438
data/seg_test/seg_test/buildings/22776.jpg,0.99979633,5.3378913e-06,0.00019835046
data/seg_test/seg_test/buildings/23825.jpg,0.99976057,2.193686e-06,0.00023728565
data/seg_test/seg_test/sea/20300.jpg,0.0013789784,1.8178739e-06,0.9986192
data/seg_test/seg_test/buildings/21229.jpg,0.8071402,0.0834584,0.10940147
data/seg_test/seg_test/sea/23826.jpg,4.0260176e-05,0.00024114674,0.9997186
data/seg_test/seg_test/sea/21455.jpg,2.5327672e-05,4.8238358e-06,0.99996984
data/seg_test/seg_test/forest/23791.jpg,3.618015e-06,0.99999225,4.2101037e-06
data/seg_test/seg_test/sea/22168.jpg,0.0010103001,0.0017650371,0.9972247
data/seg_test/seg_test/forest/22149.jpg,0.0004815008,0.9995177,8.402481e-07
data/seg_test/seg_test/buildings/21827.jpg,0.9996506,1.6795596e-07,0.00034924503
data/seg_test/seg_test/sea/21563.jpg,0.0011739292,0.00036370655,0.99846244
data/seg_test/seg_test/buildings/22227.jpg,0.9999113,2.293914e-09,8.871709e-05
data/seg_test/seg_test/forest/22376.jpg,0.0058882646,0.9940528,5.8859176e-05
data/seg_test/seg_test/buildings/21801.jpg,0.9969477,3.9195024e-07,0.0030520023
data/seg_test/seg_test/buildings/23543.jpg,0.999997,8.7966407e-07,2.159884e-06
data/seg_test/seg_test/buildings/20241.jpg,0.9997104,7.354949e-05,0.00021609665
data/seg_test/seg_test/sea/24189.jpg,0.008160772,0.004343281,0.9874959
data/seg_test/seg_test/sea/22688.jpg,0.011122189,0.0017268818,0.9871509
data/seg_test/seg_test/sea/21729.jpg,0.0003681,0.00096994056,0.998662
data/seg_test/seg_test/sea/22186.jpg,3.6170804e-05,8.932557e-05,0.9998745
data/seg_test/seg_test/forest/21020.jpg,0.00097616547,0.99901783,5.9367662e-06
data/seg_test/seg_test/forest/23575.jpg,5.219549e-05,0.9999429,4.8478114e-06
data/seg_test/seg_test/sea/23069.jpg,4.13773e-05,5.480494e-05,0.9999038
data/seg_test/seg_test/sea/20256.jpg,0.5694607,3.62091e-05,0.43050316
data/seg_test/seg_test/buildings/22619.jpg,0.9694304,0.002909592,0.02766007
data/seg_test/seg_test/sea/20811.jpg,7.5221906e-05,3.9689578e-05,0.9998851
data/seg_test/seg_test/buildings/20581.jpg,0.9928691,0.0048297336,0.0023011712
data/seg_test/seg_test/buildings/22134.jpg,0.99213284,0.00014789925,0.00771917
data/seg_test/seg_test/forest/23931.jpg,0.0003198072,0.99967134,8.845575e-06
data/seg_test/seg_test/sea/24073.jpg,1.6319996e-06,4.0699283e-06,0.9999943
data/seg_test/seg_test/forest/21177.jpg,5.0868857e-05,0.9999479,1.1783916e-06
data/seg_test/seg_test/sea/22719.jpg,0.0011972396,0.005120125,0.9936826
data/seg_test/seg_test/sea/22628.jpg,0.0034676816,0.007418491,0.9891138
data/seg_test/seg_test/forest/20108.jpg,3.3584693e-05,0.9999658,6.1946497e-07
data/seg_test/seg_test/forest/20229.jpg,0.00033889356,0.99965656,4.5639003e-06
data/seg_test/seg_test/buildings/20611.jpg,0.99769163,9.4436255e-06,0.0022989616
data/seg_test/seg_test/sea/22711.jpg,0.16477887,0.004499069,0.83072203
data/seg_test/seg_test/buildings/20799.jpg,0.999941,1.1204943e-07,5.8925158e-05
data/seg_test/seg_test/sea/23489.jpg,0.0004902012,0.00016062924,0.9993492
data/seg_test/seg_test/sea/20678.jpg,0.0008782968,0.076696835,0.92242485
data/seg_test/seg_test/buildings/21386.jpg,0.9999441,6.4070086e-08,5.5746204e-05
data/seg_test/seg_test/buildings/20394.jpg,0.9989957,1.42196e-07,0.0010041464
data/seg_test/seg_test/sea/24128.jpg,0.00042746533,5.2447944e-05,0.99952006
data/seg_test/seg_test/forest/24033.jpg,0.0010251764,0.9979317,0.0010431155
data/seg_test/seg_test/buildings/22315.jpg,0.98290837,0.01700519,8.64876e-05
data/seg_test/seg_test/forest/21855.jpg,7.739587e-05,0.9999031,1.9580688e-05
data/seg_test/seg_test/forest/21586.jpg,0.0007989028,0.99920076,3.487278e-07
data/seg_test/seg_test/sea/20753.jpg,0.00061186653,0.0049278857,0.9944602
data/seg_test/seg_test/sea/21533.jpg,0.0039049718,0.022975704,0.9731194
data/seg_test/seg_test/sea/22565.jpg,0.5813826,5.345998e-06,0.4186121
data/seg_test/seg_test/forest/23406.jpg,5.2999356e-05,0.99994683,1.5549004e-07
data/seg_test/seg_test/forest/20785.jpg,4.3360425e-05,0.99993885,1.7769748e-05
data/seg_test/seg_test/buildings/20574.jpg,0.99722725,0.0015729005,0.0011998168
data/seg_test/seg_test/buildings/21104.jpg,0.9988852,1.9721288e-06,0.0011127784
data/seg_test/seg_test/forest/20485.jpg,3.3599237e-05,0.9999658,6.4792516e-07
data/seg_test/seg_test/forest/23287.jpg,0.0006644142,0.99911517,0.00022045622
data/seg_test/seg_test/forest/23472.jpg,6.924791e-05,0.99992406,6.655015e-06
data/seg_test/seg_test/buildings/21433.jpg,0.9748514,0.025009455,0.00013915445
data/seg_test/seg_test/sea/23624.jpg,0.00081089226,0.00012525548,0.9990639
data/seg_test/seg_test/forest/22074.jpg,3.6522903e-05,0.99996305,4.6658292e-07
data/seg_test/seg_test/sea/20419.jpg,2.6474429e-05,9.927575e-05,0.99987423
data/seg_test/seg_test/sea/22948.jpg,0.000721011,0.0051795025,0.9940995
data/seg_test/seg_test/forest/22116.jpg,2.4122783e-06,0.9999938,3.859216e-06
data/seg_test/seg_test/sea/20494.jpg,0.0009233613,0.0019376589,0.997139
data/seg_test/seg_test/forest/22177.jpg,0.035513524,0.933098,0.031388428
data/seg_test/seg_test/forest/24228.jpg,0.00524874,0.9942583,0.00049297145
data/seg_test/seg_test/sea/23806.jpg,0.03281974,0.79009426,0.17708592
data/seg_test/seg_test/sea/20679.jpg,0.027781617,0.5603633,0.41185513
data/seg_test/seg_test/buildings/23982.jpg,0.99373347,9.256745e-06,0.0062573017
data/seg_test/seg_test/sea/21067.jpg,0.018085556,0.05690824,0.9250063
data/seg_test/seg_test/sea/23423.jpg,0.0003505743,0.00036971708,0.9992797
data/seg_test/seg_test/buildings/22784.jpg,0.9999949,2.5049385e-09,5.161357e-06
data/seg_test/seg_test/sea/20511.jpg,0.00037739487,0.0014216693,0.9982009
data/seg_test/seg_test/buildings/20083.jpg,0.99909437,1.4058583e-05,0.0008915533
data/seg_test/seg_test/forest/21046.jpg,0.0003590315,0.9996222,1.8759001e-05
data/seg_test/seg_test/buildings/20113.jpg,0.9995988,2.3787231e-06,0.0003988869
data/seg_test/seg_test/sea/20970.jpg,9.861641e-05,2.6555322e-06,0.9998987
data/seg_test/seg_test/sea/22849.jpg,0.003957303,0.000741092,0.9953016
data/seg_test/seg_test/buildings/22856.jpg,0.9999615,8.7099515e-08,3.8387403e-05
data/seg_test/seg_test/sea/20639.jpg,0.00018622226,0.00719552,0.99261826
data/seg_test/seg_test/sea/24180.jpg,0.0145851225,0.0017402009,0.98367465
data/seg_test/seg_test/sea/23638.jpg,2.5256344e-05,0.00044562496,0.9995291
data/seg_test/seg_test/forest/23259.jpg,0.0038692656,0.9960974,3.3366e-05
data/seg_test/seg_test/forest/20533.jpg,1.7661136e-05,0.999982,3.5281613e-07
data/seg_test/seg_test/forest/21956.jpg,0.0067535397,0.99305457,0.00019185414
data/seg_test/seg_test/forest/21991.jpg,0.00028858168,0.9997104,1.0412715e-06
data/seg_test/seg_test/buildings/20441.jpg,0.99950445,7.817387e-05,0.00041739928
data/seg_test/seg_test/sea/24274.jpg,1.2783397e-05,3.7228583e-07,0.9999869
data/seg_test/seg_test/sea/22066.jpg,0.00026805094,0.00044870496,0.99928325
data/seg_test/seg_test/sea/21756.jpg,6.784266e-05,0.0002661724,0.999666
data/seg_test/seg_test/sea/21624.jpg,0.009778172,0.051984906,0.9382369
data/seg_test/seg_test/forest/20996.jpg,5.2376814e-05,0.9999471,5.525634e-07
data/seg_test/seg_test/buildings/23409.jpg,0.9984164,2.0896252e-05,0.0015626149
data/seg_test/seg_test/buildings/20131.jpg,0.9999672,1.0293512e-07,3.2625663e-05
data/seg_test/seg_test/sea/20687.jpg,2.2031352e-05,1.2865465e-05,0.9999651
data/seg_test/seg_test/forest/23873.jpg,2.0130135e-05,0.9999789,9.897518e-07
data/seg_test/seg_test/sea/21045.jpg,0.00037120323,1.8856163e-05,0.99961
data/seg_test/seg_test/forest/23167.jpg,0.00011583003,0.9997352,0.00014899262
data/seg_test/seg_test/buildings/22330.jpg,0.9999764,4.7365128e-07,2.3078905e-05
data/seg_test/seg_test/forest/22197.jpg,8.5122134e-05,0.99985623,5.8689788e-05
data/seg_test/seg_test/buildings/21597.jpg,0.99973136,3.7494604e-07,0.00026832154
data/seg_test/seg_test/buildings/22531.jpg,0.9997317,4.775146e-06,0.0002634967
data/seg_test/seg_test/buildings/23635.jpg,0.32386976,0.0022908875,0.67383933
data/seg_test/seg_test/forest/24130.jpg,0.00046532927,0.99952805,6.680518e-06
data/seg_test/seg_test/forest/21091.jpg,0.00020056307,0.9996363,0.00016312193
data/seg_test/seg_test/forest/24082.jpg,0.000448466,0.99941933,0.00013221378
data/seg_test/seg_test/buildings/20536.jpg,0.9994954,3.5344948e-07,0.00050421245
data/seg_test/seg_test/forest/21052.jpg,0.00041588288,0.99957556,8.582053e-06
data/seg_test/seg_test/buildings/20989.jpg,0.999882,2.1925175e-06,0.0001158392
data/seg_test/seg_test/forest/22753.jpg,2.2588058e-05,0.9999765,9.605304e-07
data/seg_test/seg_test/sea/22511.jpg,0.0036350666,0.00011959298,0.9962453
data/seg_test/seg_test/sea/20890.jpg,0.0013249294,0.0035896602,0.9950854
data/seg_test/seg_test/forest/23244.jpg,0.00047094357,0.9995276,1.5465326e-06
data/seg_test/seg_test/buildings/23317.jpg,0.9999982,2.3833603e-11,1.7513394e-06
data/seg_test/seg_test/sea/21846.jpg,0.0006724244,0.0079583395,0.9913693
data/seg_test/seg_test/sea/21837.jpg,0.00012020323,4.1372936e-05,0.99983835
data/seg_test/seg_test/forest/24241.jpg,4.8737944e-05,0.9999138,3.74637e-05
data/seg_test/seg_test/forest/24256.jpg,1.4855326e-05,0.99998486,2.3557196e-07
data/seg_test/seg_test/buildings/21203.jpg,0.9001486,0.00026283035,0.099588625
data/seg_test/seg_test/sea/22664.jpg,0.009063308,0.098204814,0.8927319
data/seg_test/seg_test/sea/20889.jpg,0.0029008524,0.67131305,0.32578602
data/seg_test/seg_test/sea/21306.jpg,0.15160288,3.1553547e-05,0.84836555
data/seg_test/seg_test/forest/23473.jpg,0.0011332671,0.9980305,0.00083631714
data/seg_test/seg_test/forest/21916.jpg,0.00014975933,0.99982965,2.0640638e-05
data/seg_test/seg_test/forest/23503.jpg,7.995112e-05,0.99989724,2.2767648e-05
data/seg_test/seg_test/buildings/20663.jpg,0.9822448,0.0036372703,0.014117997
data/seg_test/seg_test/forest/21491.jpg,2.7665108e-05,0.99996936,3.0310248e-06
data/seg_test/seg_test/buildings/20874.jpg,0.99887365,1.0765121e-05,0.0011156569
data/seg_test/seg_test/buildings/23144.jpg,0.99999297,5.7360823e-09,7.006931e-06
data/seg_test/seg_test/sea/20138.jpg,0.012306589,0.0057505374,0.98194283
data/seg_test/seg_test/sea/22441.jpg,0.00042854142,0.0034715366,0.99609995
data/seg_test/seg_test/buildings/22843.jpg,0.9999149,4.6132806e-07,8.4572996e-05
data/seg_test/seg_test/buildings/22899.jpg,0.99837387,0.001503432,0.00012271533
data/seg_test/seg_test/forest/22944.jpg,1.2364602e-05,0.9999864,1.1652432e-06
data/seg_test/seg_test/sea/20342.jpg,7.344782e-06,7.528361e-05,0.9999174
data/seg_test/seg_test/buildings/22462.jpg,0.999997,2.305741e-08,3.0021556e-06
data/seg_test/seg_test/buildings/23660.jpg,0.99998057,7.8427895e-08,1.92792e-05
data/seg_test/seg_test/sea/21761.jpg,0.00020709768,0.00016404036,0.9996289
data/seg_test/seg_test/forest/23242.jpg,9.734271e-05,0.99879384,0.001108759
data/seg_test/seg_test/buildings/23304.jpg,0.09877692,0.90105814,0.00016500779
data/seg_test/seg_test/sea/24055.jpg,0.00033920942,0.00031606766,0.99934477
data/seg_test/seg_test/sea/22478.jpg,0.005527729,0.0047513284,0.9897209
data/seg_test/seg_test/buildings/24262.jpg,0.57855076,0.32584307,0.09560615
data/seg_test/seg_test/sea/23401.jpg,0.0012874438,0.0050699934,0.99364257
data/seg_test/seg_test/forest/21990.jpg,1.4455648e-05,0.9999838,1.8453355e-06
data/seg_test/seg_test/forest/20510.jpg,0.00025937828,0.9996816,5.8986887e-05
data/seg_test/seg_test/sea/24235.jpg,0.0036358999,0.0001554812,0.99620867
data/seg_test/seg_test/sea/21442.jpg,6.0918726e-05,0.00013752306,0.9998016
data/seg_test/seg_test/forest/23031.jpg,0.0018686736,0.99803025,0.00010106241
data/seg_test/seg_test/sea/23759.jpg,0.0057047266,0.019880567,0.97441477
data/seg_test/seg_test/buildings/24275.jpg,0.9999969,4.364947e-09,3.0448496e-06
data/seg_test/seg_test/forest/23441.jpg,4.6110512e-05,0.9999292,2.4628062e-05
data/seg_test/seg_test/buildings/23442.jpg,0.98690933,0.0049479697,0.008142759
data/seg_test/seg_test/sea/20472.jpg,0.00015539008,0.00012945963,0.99971515
data/seg_test/seg_test/sea/22831.jpg,0.77770287,0.00011328207,0.22218388
data/seg_test/seg_test/sea/20168.jpg,0.19141757,0.004608347,0.8039741
data/seg_test/seg_test/buildings/22637.jpg,0.99999964,8.336806e-10,3.9808916e-07
data/seg_test/seg_test/buildings/21754.jpg,0.9999982,4.2691635e-08,1.8095283e-06
data/seg_test/seg_test/sea/22385.jpg,0.025060268,0.00059415336,0.9743456
data/seg_test/seg_test/buildings/21041.jpg,0.99999774,5.536084e-09,2.2365914e-06
data/seg_test/seg_test/buildings/22132.jpg,0.9999845,7.831605e-07,1.4696863e-05
